AAM,ea
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13]>>[C:1]([C:2]([O:3][H:11])([H:9])[H:10])([C:6]([N+:5]#[C-:4])([H:12])[H:13])([H:7])[H:8],71.893024225018
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13]>>[C:1]([C:2]([O:3][H:13])([H:9])[H:10])([C:6](=[N+:5]=[C-:4][H:11])[H:12])([H:7])[H:8],86.8567317739591
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13]>>[C:1]([C:2](=[O:3])[H:10])([C:6]([N:5]=[C:4]([H:9])[H:11])([H:12])[H:13])([H:7])[H:8],82.8310555483344
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13]>>[C:1]1([H:7])([H:8])[C-:2]([H:9])[O+:3]=[C:4]([H:11])[N:5]([H:10])[C:6]1([H:12])[H:13],72.646595743188
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13]>>[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[N:5]([C:4](=[O:3])[H:11])[C:6]1([H:12])[H:13],78.3239806767957
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])=[N:5][C:6]1([H:12])[H:13]>>[C:1](=[C:2]([H:9])[H:10])([C:6]([N:5]([C:4](=[O:3])[H:11])[H:7])([H:12])[H:13])[H:8],75.8467680679473
[C:1]1([H:5])([H:6])[C:2]([H:7])([H:8])[O:3][C:4]1([H:9])[H:10]>>[C:1]([C:2]([O+:3]=[C-:4][H:10])([H:7])[H:8])([H:5])([H:6])[H:9],84.54526775811671
[C:1]([c:2]1[n:3][o:4][c:5]([N:6]([H:11])[H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([N:3]=[C:2]=[C:7]([C:5](=[O:4])[N:6]([H:11])[H:12])[H:13])([H:8])([H:9])[H:10],48.3647274194361
[C:1]([c:2]1[n:3][o:4][c:5]([N:6]([H:11])[H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[N:3][C@@:7]1([C:5](=[O:4])[N:6]([H:11])[H:12])[H:13])([H:8])([H:9])[H:10],55.9042565263381
[C:1]([c:2]1[n:3][o:4][c:5]([N:6]([H:11])[H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:7]=[C:5]([N:6]([H:11])[H:12])[O:4][N:3]1[H:13])([H:8])([H:9])[H:10],102.765578630814
[C:1]([c:2]1[n:3][o:4][c:5]([N:6]([H:11])[H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([N:3]=[O:4])[C:5]([N:6]([H:11])[H:12])=[C:7]1[H:13])([H:8])([H:9])[H:10],92.67522527385151
[C:1]([c:2]1[n:3][o:4][c:5]([N:6]([H:11])[H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([C:2]([N:3]=[O:4])=[C:7]=[C:5]([N:6]([H:11])[H:12])[H:13])([H:8])([H:9])[H:10],82.44068966957798
[C:1]([c:2]1[n:3][o:4][c:5]([N:6]([H:11])[H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([c:2]1[n:3]([H:12])[o:4]/[c:5](=[N:6]/[H:11])[c:7]1[H:13])([H:8])([H:9])[H:10],107.415875313477
[C:1]([c:2]1[n:3][o:4][c:5]([N:6]([H:11])[H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[N:3][O:4]/[C:5](=[N:6]\[H:12])[C:7]1([H:11])[H:13])([H:8])([H:9])[H:10],76.129935496782
[C:1]([c:2]1[n:3][o:4][c:5]([N:6]([H:11])[H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:7]=[C:5]([N+:6]([H:11])([H:12])[H:13])[O:4][N-:3]1)([H:8])([H:9])[H:10],90.394566385939
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])=[C:7]2[H:17],66.2255473364469
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C:5][C@:7]2([C:6]([H:14])([H:15])[H:16])[H:17],66.1421064492132
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C:5]([C:6][H:15])([H:14])[C:7]2([H:16])[H:17],65.81060738985971
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]1([C:4]([C@@:5]1([H:14])[C:6]([H:15])([H:16])[C:7]1)([H:12])[H:13])[H:17],79.4143147651415
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C+:2]([H:10])[C@:3]12[C:4]([H:12])([H:13])[C-:5]([H:14])[C:6]([H:15])([H:16])[C:7]2([H:11])[H:17],102.34581484089
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C@:3]23[C:2]([H:10])([H:11])[C:6]([H:15])([H:16])[C@:5]([H:14])([C:4]2([H:12])[H:13])[C@:7]13[H:17],114.257171823501
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C:5]([H:14])([H:17])[C:6]([H:15])([H:16])[C:7]2,59.693424195984704
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@:7]2([C:6]([C:5][H:14])([H:15])[H:16])[H:17],80.9933582750568
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1](\[C:2]([H:9])([H:10])[H:11])(=[C:3]1/[C:4]([H:12])([H:13])[C@@:5]2([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])[H:8],67.2484901890795
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@:5]([C:6]([H:15])([H:16])[H:17])([H:14])[C:7]2,63.180187617581204
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C:5]([H:14])([H:16])[C@:7]2([C:6][H:15])[H:17],66.2912538325174
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]1([C:4]([H:12])([H:13])[H:14])[C@@:7]1([H:17])[C:5][C:6]1([H:15])[H:16],78.0816057655115
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]1([C:4]([C:5](=[C:6]([H:15])[H:16])[H:14])([H:12])[H:13])[C:7][H:17],74.44374479492579
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1](=[C:3]([C:2]([H:10])([H:11])[H:15])[C:4]([C:5]1([H:14])[C:6]([H:16])=[C:7]1[H:17])([H:12])[H:13])([H:8])[H:9],88.94111060181179
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:6]([H:15])([H:16])[C@@:7]2([C:5](=[C:4]([H:12])[H:13])[H:14])[H:17],95.3825478596411
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:3](=[C:2]([H:10])[H:11])[C:4]([H:12])([H:13])[C:5]1([C:7](=[C:6]([H:15])[H:16])[H:17])[H:14],125.12878137242399
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:11])=[C:3]1[C:7]([C:6]([C:5](=[C:4]([H:12])[H:13])[H:14])([H:15])[H:16])([H:10])[H:17],102.326367319147
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]1=[C:7]([C:5]1([H:14])[C:4]([H:12])([H:13])[C:6]1([H:15])[H:16])[H:17],108.14330027285101
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]1([C@@:7]1([H:17])[C@:5]([C:4][H:13])([H:14])[C:6]1([H:15])[H:16])[H:12],82.00794606873791
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]1([C:4](=[C:5]([H:12])[H:14])[H:13])[C:7](=[C:6]([H:15])[H:16])[H:17],106.11343691385001
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C:5][C:6]([H:15])([H:16])[C:7]2([H:14])[H:17],60.7091008012315
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3][C:4]([H:12])([H:13])[C@@:5]2([H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17],91.6373473465486
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]12[C:4]([H:12])([H:13])[C@@:5]1([H:14])[C:6]([H:15])([H:16])[C@@:7]21[H:17]>>[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[C:3]1=[C:7]([C:6]([C:5](=[C:4]([H:12])[H:13])[H:14])([H:15])[H:16])[H:17],65.2120555074075
[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C@:3]1([H:8])[C@@:4]2([H:9])[C@:5]1([H:11])[C:6]([H:12])([H:13])[N:7]2[H:10],113.98875351029601
[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C:3](=[N+:7]1[C-:4]([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:8],47.2223417355045
[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1](=[C:2]1/[C@@:3]2([H:8])[C@@:4]3([H:9])[C@:5]1([H:10])[C:6]([H:12])([H:13])[N:7]23)\[H:11],102.54792096198999
[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2]/[C:3](=[N:7]/[C:4]1([H:9])[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:8],63.5766135111839
[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]1=[C:2]([H:11])[C@:3]1([N:7]1[C:4]([H:9])=[C:5]([H:10])[C:6]1([H:12])[H:13])[H:8],93.0818081307349
[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]1([H:11])[C:2][C@@:3]2([H:8])[C@@:4]3([H:9])[C@:5]1([H:10])[C:6]([H:12])([H:13])[N:7]23,94.7201960958858
[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]1=[C:2]([H:13])[C@@:3]1([C@@:4]1([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])=[N:7]1)[H:8],83.97351685759709
[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2]/[C:3](=[C:4](\[N:7]1[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:9])[H:8],66.86887166672871
[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C@@:3]1([H:8])[C@:4]([C:5][H:10])([H:9])[N:7]1[C:6]([H:11])([H:12])[H:13],86.7240425342337
[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][N+:7]12[C-:3]([H:8])[C@@:4]1([H:9])[C:5]([H:10])([H:11])[C:6]2([H:12])[H:13],88.1870704258585
[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C@@:3]1([H:8])[C@:4]([C:5]([C:6][H:12])([H:10])[H:11])([H:9])[N:7]1[H:13],83.3982246902159
[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N+:1](#[C-:2])[C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12,58.784661066076794
[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C@@:3]1([H:8])[C-:4]2[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N+:7]12[H:9],61.2314957503173
[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C:5]([C@:4]1([H:9])[C:3]([H:8])=[N+:7]1[C-:6]([H:12])[H:13])([H:10])[H:11],88.40155401986691
[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C@@:3]([C:4](=[C:5]([H:10])[H:11])[H:9])([N:7]=[C:6]([H:12])[H:13])[H:8],65.7378006068211
[N:1]#[C:2][C@@:3]1([H:8])[C@@:4]2([H:9])[C:5]([H:10])([H:11])[C:6]([H:12])([H:13])[N:7]12>>[N:1]#[C:2][C@@:3]1([H:8])[C-:4]([H:9])[N+:7]12[C:5]([H:10])([H:11])[C:6]2([H:12])[H:13],88.57908863444081
[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[O:1]1[C@@:2]2([H:8])[C@@:3]3([H:9])[C@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]23,56.656548486018714
[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[O:1]([C@:2]1([H:8])[C@@:3]2([H:9])[C@@:4]3([H:10])[C:5]([H:11])([H:12])[C@:6]1([H:14])[N:7]23)[H:13],82.63471461018821
[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[O:1]=[C:2](/[C:3](=[C:4](\[N:7]1[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:10])[H:9])[H:8],63.3454863520292
[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[O:1]=[C:2]([C@@:3]1([H:9])[C-:4]2[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N+:7]12[H:10])[H:8],60.1038641463229
[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[O-:1][C:2](=[C:3]([N+:7]1=[C:4]([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:9])[H:8],36.07466443201472
[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[O-:1][C:2](=[C:3]1[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N+:7]12[H:9])[H:8],53.648213552479106
[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[O-:1][C:2](=[C:3]([N+:7]([C:4](=[C:5]([H:11])[H:12])[H:10])=[C:6]([H:13])[H:14])[H:9])[H:8],63.2416699670125
[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[O:1](/[C:2](=[C:3](\[N:7]1[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C@:6]21[H:14])[H:9])[H:8])[H:13],75.0257954894997
[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[O:1]1[C:2]([H:8])=[C:3]([H:9])[N:7]2[C:4]([H:10])([H:12])[C:5]1([H:11])[C:6]2([H:13])[H:14],78.6789626637125
[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[O:1]1[C:2]([H:8])([H:13])[C@@:3]1([C@@:4]1([H:10])[C:5]([H:11])([H:12])[C:6]([H:14])=[N:7]1)[H:9],73.3732598347575
[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[O:1]1[C:2]([H:8])([H:11])[C@:3]1([N:7]1[C:4]([H:10])=[C:5]([H:12])[C:6]1([H:13])[H:14])[H:9],84.5806802270189
[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[O+:1]1=[C:2]([H:8])[C@@:3]2([H:9])[C@@:4]([H:10])([C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[N-:7]2,65.78738923847109
[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[O:1]([C:2][C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8],80.887766993731
[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[O:1]=[C:2](/[C:3](=[N:7]/[C:4]1([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14])[H:9])[H:8],62.061036541365006
[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[O:1]1[C:2]([H:8])=[C:3]([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C@:6]1([H:13])[N:7]2[H:14],68.1072304647368
[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[O:1]1[C:2]([H:8])=[C:3]([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12,61.44890839757071
[O:1]=[C:2]([C@@:3]1([H:9])[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8]>>[O:1](/[C:2](=[C:3]1\[C@@:4]2([H:10])[C:5]([H:11])([H:12])[C:6]([H:13])([H:14])[N:7]12)[H:8])[H:9],68.8200074184814
[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1>>[N:1]1([H:6])[C:2]([H:7])([H:8])[C:3]#[N+:4][N-:5]1,82.5606983852032
[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1>>[N:1](=[C:2](/[C-:3]([N+:4]#[N:5])[H:8])[H:7])\[H:6],31.6789459793123
[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1>>[N:1](=[N:5][N:4]=[C:3]=[C:2]([H:7])[H:8])[H:6],115.55417415199699
[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1>>[n:1]1[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1[H:6],47.2389265049487
[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1>>[N:1]1([H:6])[C:2]([H:7])=[C+:3][N:4]([H:8])[N-:5]1,84.1971849599974
[n:1]1([H:6])[c:2]([H:7])[c:3]([H:8])[n:4][n:5]1>>[N:1]1=[N:5][N:4]=[C:3]([H:8])[C:2]1([H:6])[H:7],53.098716624348896
[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8]>>[O:1]([C@:2]([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])([C:6]([H:12])([H:13])[H:15])[C:7][H:14])[H:8],67.850347172811
[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8]>>[O:1]([C:2](=[C:6]([H:12])[H:13])[C:7]([O:5][C:4](=[C:3]([H:9])[H:10])[H:11])([H:14])[H:15])[H:8],84.5167150098045
[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8]>>[O:1](/[C:2]([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])=[C:6](/[C:7]([H:12])([H:14])[H:15])[H:13])[H:8],67.08284532602079
[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8]>>[O:1]([C@@:2]12[C:3]([H:9])([H:10])[C@:4]([O:5][H:14])([H:11])[C@:7]1([H:15])[C:6]2([H:12])[H:13])[H:8],97.3503368914201
[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8]>>[O:1]([C@@:2]1([C:6]([H:12])([H:13])[H:14])[C:3]([H:9])([H:10])[C-:4]([H:11])[O+:5]=[C:7]1[H:15])[H:8],66.94946409402921
[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8]>>[O:1]([C:2]1(/[C:3](=[C:4](\[O:5][H:8])[H:11])[H:9])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:10],56.67626074123979
[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8]>>[O:1]([C:2]1([C:3]([O+:5]=[C-:4][H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8],114.19968935916799
[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8]>>[O:1]([C:2][C:7]([C:6]([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])([H:12])[H:13])([H:14])[H:15])[H:8],91.5504238070063
[O:1]([C:2]1([C:3]([C:4](=[O:5])[H:11])([H:9])[H:10])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])[H:8]>>[O:1]([C:2]1([C:3]([C:4]([O:5][H:15])([H:11])[H:12])([H:9])[H:10])[C:6]([H:13])=[C:7]1[H:14])[H:8],78.7945515382862
